tickerA,tickerB,sector,entryDate,peakDate,exitDate,peakZ,exitZ,spreadMove,dollarPnl,cost,netPnl,holdDays
PANW,DDOG,TECH,2025-07-29,2025-07-30,2025-08-12,-3.024,-0.3381,0.00883551,8.84,8,0.84,10
USB,PNC,US_BANKS,2026-03-06,2026-03-10,2026-03-18,-2.286,-0.4572,0.00879389,8.79,8,0.79,8
AMD,LRCX,SEMIS,2025-12-19,2025-12-19,2025-12-31,-1.6637,-0.4982,0.00877996,8.78,8,0.78,7
GD,HII,DEFENSE,2025-06-13,2025-06-13,2025-06-17,1.5011,0.3818,0.00874963,8.75,8,0.75,2
JNJ,PFE,PHARMA,2025-11-14,2025-11-17,2025-12-04,2.5855,0.2974,0.00873478,8.73,8,0.73,13
LMT,LHX,DEFENSE,2025-07-23,2025-07-23,2025-08-07,-2.7622,-0.4869,0.00871226,8.71,8,0.71,11
DUK,ES,INFRA,2025-05-12,2025-05-12,2025-05-30,-2.9728,-0.4941,0.00867655,8.68,8,0.68,13
LLY,AMGN,PHARMA,2025-12-15,2025-12-15,2026-01-05,1.5603,0.2163,0.00863921,8.64,8,0.64,13
BAC,TFC,US_BANKS,2025-09-09,2025-09-11,2025-09-30,2.2635,0.455,0.00859815,8.6,8,0.6,15
F,ALV,AUTOS,2025-05-21,2025-05-27,2025-06-20,-2.8356,-0.0857,0.00857027,8.57,8,0.57,20
RTX,LHX,DEFENSE,2025-07-24,2025-07-25,2025-08-07,2.0754,0.4891,0.0085214,8.52,8,0.52,10
PSX,VLO,ENERGY,2025-07-16,2025-07-16,2025-07-22,-1.9686,-0.4784,0.00851644,8.52,8,0.52,4
BKR,EOG,ENERGY,2025-12-08,2025-12-08,2025-12-30,-1.9966,-0.3791,0.00848586,8.49,8,0.49,15
NEM,TECK,MINING,2025-12-09,2025-12-11,2025-12-29,2.744,0.251,0.00849078,8.49,8,0.49,13
XOM,HAL,ENERGY,2026-03-12,2026-03-13,2026-04-01,2.7398,0.1311,0.00848062,8.48,8,0.48,14
PWR,XEL,INFRA,2026-01-15,2026-01-16,2026-02-04,2.9185,0.1256,0.00848264,8.48,8,0.48,13
MS,PNC,US_BANKS,2025-10-16,2025-10-16,2025-11-06,2.6383,0.4406,0.00843812,8.44,8,0.44,15
LDOS,BWXT,DEFENSE,2025-11-04,2025-11-04,2025-11-20,2.0505,0.4989,0.00841798,8.42,8,0.42,12
INTC,LRCX,SEMIS,2025-12-19,2025-12-22,2026-01-13,-2.1325,0.0189,0.00841222,8.41,8,0.41,15
NOC,LDOS,DEFENSE,2026-02-12,2026-02-18,2026-03-11,2.3006,0.4031,0.00836585,8.37,8,0.37,18
CVX,VLO,ENERGY,2026-02-02,2026-02-04,2026-02-26,1.8033,0.414,0.0083627,8.36,8,0.36,17
EOG,DVN,ENERGY,2025-08-01,2025-08-01,2025-08-12,-1.57,-0.2664,0.00835563,8.36,8,0.36,7
JPM,MS,US_BANKS,2025-07-22,2025-07-23,2025-08-05,1.8536,0.3741,0.00835384,8.35,8,0.35,10
LHX,HII,DEFENSE,2026-01-09,2026-01-09,2026-01-30,2.5693,0.1076,0.00834318,8.34,8,0.34,14
XOM,COP,ENERGY,2025-05-21,2025-05-22,2025-06-06,-1.5762,-0.1396,0.00834106,8.34,8,0.34,11
JPM,GS,US_BANKS,2025-10-15,2025-10-15,2025-10-17,1.5619,0.2144,0.00831554,8.32,8,0.32,2
JPM,PNC,US_BANKS,2025-10-29,2025-10-30,2025-11-13,1.8555,0.2084,0.00831263,8.31,8,0.31,11
BMY,VRTX,PHARMA,2025-10-28,2025-10-31,2025-11-14,2.2066,0.4622,0.00830696,8.31,8,0.31,13
BHP,RIO,MINING,2025-12-17,2025-12-23,2026-01-09,-1.8667,-0.1917,0.00829938,8.3,8,0.3,15
CRM,PLTR,TECH,2025-08-01,2025-08-05,2025-08-19,-2.6974,-0.1302,0.00828781,8.29,8,0.29,12
KLAC,TXN,SEMIS,2025-10-24,2025-10-27,2025-11-12,2.2459,0.4524,0.008282,8.28,8,0.28,13
CVX,MPC,ENERGY,2025-06-10,2025-06-11,2025-06-24,2.1837,0.3303,0.00826101,8.26,8,0.26,9
LMT,HII,DEFENSE,2025-06-24,2025-06-25,2025-07-14,-2.0059,-0.0481,0.008229,8.23,8,0.23,13
SLB,OXY,ENERGY,2025-05-21,2025-05-23,2025-06-11,-2.1279,0.2436,0.00822958,8.23,8,0.23,14
SO,ES,INFRA,2025-08-12,2025-08-12,2025-08-26,-1.8516,0.087,0.00822047,8.22,8,0.22,10
XOM,HAL,ENERGY,2025-05-21,2025-05-22,2025-06-06,-2.0088,-0.3409,0.00813994,8.14,8,0.14,11
STNG,INSW,SHIPPING,2025-09-05,2025-09-08,2025-09-25,3.6636,0.4396,0.00808297,8.08,8,0.08,14
SLB,EOG,ENERGY,2025-10-21,2025-10-22,2025-11-12,2.4817,-0.2884,0.0080603,8.06,8,0.06,16
COP,FANG,ENERGY,2025-11-19,2025-11-19,2025-12-04,-2.1228,-0.0059,0.00806403,8.06,8,0.06,10
JNJ,GILD,PHARMA,2025-07-17,2025-07-17,2025-07-31,2.2344,0.468,0.00804988,8.05,8,0.05,10
MS,SCHW,US_BANKS,2025-11-24,2025-11-25,2025-12-16,3.026,0.2408,0.00802446,8.02,8,0.02,15
C,USB,US_BANKS,2025-05-12,2025-05-12,2025-05-22,1.7169,0.4647,0.00802414,8.02,8,0.02,8
C,USB,US_BANKS,2025-08-20,2025-08-20,2025-08-27,-2.0608,-0.3652,0.00801233,8.01,8,0.01,5
JNJ,REGN,PHARMA,2026-03-17,2026-03-17,2026-03-25,-2.1451,-0.3402,0.00800688,8.01,8,0.01,6
COP,PSX,ENERGY,2025-07-25,2025-07-30,2025-08-15,2.0906,0.2733,0.00799254,7.99,8,-0.01,15
BHP,AA,MINING,2025-05-20,2025-05-20,2025-05-27,-1.6369,-0.3753,0.00797628,7.98,8,-0.02,4
MS,USB,US_BANKS,2025-07-30,2025-07-31,2025-08-13,1.9647,0.2447,0.00793419,7.93,8,-0.07,10
CRWD,WDAY,TECH,2025-06-23,2025-06-23,2025-07-10,2.0772,0.4407,0.00791469,7.91,8,-0.09,12
COP,MPC,ENERGY,2025-10-10,2025-10-17,2025-11-05,-2.3711,0.285,0.00790293,7.9,8,-0.1,18
WFC,PNC,US_BANKS,2025-10-14,2025-10-15,2025-11-06,3.5698,0.3732,0.00789896,7.9,8,-0.1,17
HAL,FANG,ENERGY,2025-11-18,2025-11-18,2025-12-05,-2.0101,-0.1815,0.00787907,7.88,8,-0.12,12
BAC,C,US_BANKS,2025-10-03,2025-10-03,2025-10-07,1.5501,0.073,0.00787547,7.88,8,-0.12,2
DUK,SO,INFRA,2025-05-21,2025-05-21,2025-05-30,-1.8625,-0.3314,0.00786879,7.87,8,-0.13,6
GD,LHX,DEFENSE,2026-01-07,2026-01-09,2026-02-04,-2.748,-0.1988,0.00783519,7.84,8,-0.16,19
AMD,INTC,SEMIS,2025-11-20,2025-11-20,2025-12-11,-2.8877,-0.2319,0.00782251,7.82,8,-0.18,14
NEM,GOLD,MINING,2025-08-26,2025-09-02,2025-09-18,2.4224,0.2908,0.00780687,7.81,8,-0.19,16
VALE,CLF,MINING,2025-07-09,2025-07-10,2025-08-04,-2.4286,0.2615,0.00779049,7.79,8,-0.21,18
AES,ES,INFRA,2025-07-11,2025-07-15,2025-07-29,2.1269,0.4971,0.00773839,7.74,8,-0.26,12
COP,FANG,ENERGY,2025-10-13,2025-10-13,2025-10-30,-2.0917,-0.2981,0.0077223,7.72,8,-0.28,13
MRK,REGN,PHARMA,2026-03-05,2026-03-05,2026-03-20,-1.8593,-0.4694,0.0076766,7.68,8,-0.32,11
LDOS,HWM,DEFENSE,2026-03-16,2026-03-24,2026-04-08,-2.3448,-0.4003,0.00764531,7.65,8,-0.35,16
FRO,TRMD,SHIPPING,2026-02-17,2026-02-18,2026-03-03,2.7012,0.4783,0.00763357,7.63,8,-0.37,10
PNC,TFC,US_BANKS,2025-05-21,2025-05-21,2025-06-06,2.6214,0.2418,0.00762583,7.63,8,-0.37,11
MS,PNC,US_BANKS,2025-06-02,2025-06-02,2025-06-04,1.6255,0.1294,0.00762007,7.62,8,-0.38,2
LMT,BWXT,DEFENSE,2025-07-22,2025-07-22,2025-08-13,-3.9466,-0.2628,0.00761145,7.61,8,-0.39,16
LRCX,KLAC,SEMIS,2026-03-26,2026-03-26,2026-04-08,-2.2422,-0.4987,0.00760995,7.61,8,-0.39,8
USB,PNC,US_BANKS,2025-06-03,2025-06-03,2025-06-05,1.7286,-0.0152,0.00758209,7.58,8,-0.42,2
GD,LDOS,DEFENSE,2025-06-26,2025-06-26,2025-07-21,2.9233,0.2761,0.00756291,7.56,8,-0.44,16
SAIC,BWXT,DEFENSE,2025-12-04,2025-12-04,2025-12-31,3.6315,0.1086,0.00756329,7.56,8,-0.44,18
FCX,VALE,MINING,2026-01-22,2026-01-22,2026-02-13,-2.3956,-0.1124,0.00755039,7.55,8,-0.45,16
RTX,TDG,DEFENSE,2026-03-09,2026-03-13,2026-03-30,2.1983,0.47,0.00752331,7.52,8,-0.48,15
DVN,FANG,ENERGY,2025-05-28,2025-05-28,2025-06-05,-2.1729,-0.4411,0.00752255,7.52,8,-0.48,6
NEM,VALE,MINING,2025-12-09,2025-12-11,2025-12-29,2.5931,0.4816,0.00752475,7.52,8,-0.48,13
LMT,LDOS,DEFENSE,2025-07-22,2025-07-22,2025-08-18,-3.9221,-0.3777,0.00751197,7.51,8,-0.49,19
LLY,AMGN,PHARMA,2026-03-17,2026-03-17,2026-03-31,-2.8505,-0.3573,0.00746566,7.47,8,-0.53,10
SLB,COP,ENERGY,2025-08-22,2025-08-28,2025-09-15,2.089,0.3447,0.00746191,7.46,8,-0.54,15
LMT,GD,DEFENSE,2025-08-18,2025-08-18,2025-09-02,1.9257,0.2923,0.00745074,7.45,8,-0.55,10
AMGN,REGN,PHARMA,2025-11-05,2025-11-05,2025-11-24,2.701,0.3118,0.00742842,7.43,8,-0.57,13
NEM,SCCO,MINING,2026-01-13,2026-01-13,2026-02-03,2.1857,-0.3853,0.00739741,7.4,8,-0.6,14
TSM,AVGO,SEMIS,2025-05-12,2025-05-13,2025-05-28,1.688,0.0212,0.00734475,7.34,8,-0.66,11
DDOG,PLTR,TECH,2025-05-12,2025-05-13,2025-06-11,1.9416,0.1277,0.00734424,7.34,8,-0.66,21
BWXT,TDG,DEFENSE,2025-11-13,2025-11-13,2025-12-04,-2.9252,-0.4394,0.00733162,7.33,8,-0.67,14
JNJ,ABBV,PHARMA,2025-11-18,2025-11-19,2025-12-04,2.4965,0.4477,0.0073198,7.32,8,-0.68,11
DUK,SO,INFRA,2025-06-18,2025-06-25,2025-07-01,-2.1236,-0.3945,0.00732411,7.32,8,-0.68,8
HAL,FANG,ENERGY,2026-01-06,2026-01-06,2026-01-27,2.4623,0.1216,0.00730766,7.31,8,-0.69,14
FRO,STNG,SHIPPING,2026-01-08,2026-01-09,2026-02-04,2.7177,-0.0657,0.00730836,7.31,8,-0.69,18
GD,LDOS,DEFENSE,2025-06-02,2025-06-02,2025-06-18,2.1702,0.3795,0.00729738,7.3,8,-0.7,12
DDOG,WDAY,TECH,2025-10-01,2025-10-01,2025-10-17,2.8083,0.3504,0.00726007,7.26,8,-0.74,12
NEE,DUK,INFRA,2025-12-17,2025-12-17,2026-01-02,-2.0912,-0.2771,0.00725652,7.26,8,-0.74,10
DHT,INSW,SHIPPING,2025-11-26,2025-11-26,2025-12-17,-1.8285,-0.2624,0.00725278,7.25,8,-0.75,14
APTV,ALV,AUTOS,2025-09-19,2025-09-19,2025-10-08,2.1603,0.2944,0.00723039,7.23,8,-0.77,13
GD,TDG,DEFENSE,2025-06-25,2025-06-26,2025-07-18,2.7333,0.2374,0.00719712,7.2,8,-0.8,16
JPM,GS,US_BANKS,2025-05-13,2025-05-13,2025-05-20,-1.9197,-0.225,0.00720429,7.2,8,-0.8,5
LDOS,HWM,DEFENSE,2025-06-24,2025-07-01,2025-07-15,2.4411,0.4812,0.00716514,7.17,8,-0.83,14
SO,VST,INFRA,2025-12-03,2025-12-04,2025-12-17,-2.3599,0.137,0.00717272,7.17,8,-0.83,10
CRWD,NET,TECH,2025-12-15,2025-12-17,2026-01-07,-2.8125,-0.4139,0.0071026,7.1,8,-0.9,15
BMY,VRTX,PHARMA,2026-03-10,2026-03-12,2026-03-25,-2.2155,-0.4505,0.00709134,7.09,8,-0.91,11
DVN,OXY,ENERGY,2025-08-19,2025-08-19,2025-08-26,1.7102,0.4937,0.00706428,7.06,8,-0.94,5
NOC,GD,DEFENSE,2025-09-26,2025-09-30,2025-10-15,2.8356,0.3958,0.00704535,7.05,8,-0.95,13
HAL,MPC,ENERGY,2025-07-24,2025-07-24,2025-08-15,2.9068,0.4887,0.00703545,7.04,8,-0.96,16
ZS,WDAY,TECH,2025-08-14,2025-08-14,2025-08-29,-1.7842,-0.1964,0.00702841,7.03,8,-0.97,11
ABBV,BMY,PHARMA,2025-12-05,2025-12-08,2025-12-23,-1.787,-0.3103,0.0070235,7.02,8,-0.98,12
CRM,ORCL,TECH,2025-07-10,2025-07-11,2025-07-24,-2.1098,-0.4337,0.00700473,7,8,-1,10
STNG,NAT,SHIPPING,2025-11-17,2025-11-17,2025-12-08,-2.3783,-0.1493,0.0069635,6.96,8,-1.04,14
F,APTV,AUTOS,2025-08-13,2025-08-13,2025-08-27,-1.5056,-0.4136,0.00695053,6.95,8,-1.05,10
SAIC,TDG,DEFENSE,2026-03-17,2026-03-18,2026-04-08,2.2299,0.0878,0.00692987,6.93,8,-1.07,15
FTNT,ZS,TECH,2026-01-09,2026-01-09,2026-01-27,2.5302,0.4364,0.00693075,6.93,8,-1.07,11
INTC,MU,SEMIS,2025-12-18,2025-12-22,2026-01-09,-2.4201,-0.3411,0.00687108,6.87,8,-1.13,14
KLAC,ADI,SEMIS,2025-07-15,2025-07-15,2025-07-31,2.2745,0.1399,0.00687301,6.87,8,-1.13,12
ON,ADI,SEMIS,2026-02-19,2026-02-20,2026-03-09,-2.2666,-0.3927,0.00684412,6.84,8,-1.16,12
TM,ALV,AUTOS,2025-12-12,2025-12-15,2026-01-05,3.0162,0.4234,0.00683945,6.84,8,-1.16,14
CRWD,PLTR,TECH,2025-10-29,2025-10-29,2025-11-13,1.8722,0.3064,0.00681889,6.82,8,-1.18,11
BAC,USB,US_BANKS,2025-05-13,2025-05-14,2025-06-09,2.3898,0.0228,0.00682353,6.82,8,-1.18,18
MRK,AMGN,PHARMA,2026-03-05,2026-03-05,2026-03-17,-2.0792,-0.4963,0.00680579,6.81,8,-1.19,8
QCOM,ADI,SEMIS,2025-11-20,2025-11-25,2025-12-10,-2.8805,-0.4586,0.00678007,6.78,8,-1.22,13
NEE,SO,INFRA,2025-12-17,2025-12-17,2026-01-02,-2.3842,-0.3835,0.00677304,6.77,8,-1.23,10
F,TM,AUTOS,2026-03-02,2026-03-03,2026-03-24,-2.3793,-0.1554,0.00675881,6.76,8,-1.24,16
HAL,FANG,ENERGY,2025-09-04,2025-09-05,2025-09-17,2.7016,0.4658,0.00673841,6.74,8,-1.26,9
FANG,MPC,ENERGY,2025-05-15,2025-05-15,2025-06-02,-1.7229,-0.3657,0.00671516,6.72,8,-1.28,11
AA,MP,MINING,2025-05-12,2025-05-12,2025-05-28,2.8685,0.4304,0.00671876,6.72,8,-1.28,11
JPM,SCHW,US_BANKS,2026-03-05,2026-03-06,2026-03-24,-2.1521,-0.4894,0.0067092,6.71,8,-1.29,13
LRCX,KLAC,SEMIS,2025-09-11,2025-09-11,2025-09-24,2.8852,0.4003,0.0066709,6.67,8,-1.33,9
SNOW,PLTR,TECH,2025-05-23,2025-05-27,2025-06-13,2.1564,0.3801,0.00665902,6.66,8,-1.34,14
TDG,HWM,DEFENSE,2026-02-03,2026-02-03,2026-02-19,-3.2373,-0.4599,0.00663504,6.64,8,-1.36,11
ESLT,HWM,DEFENSE,2026-03-04,2026-03-06,2026-03-24,2.6913,0.4969,0.00660877,6.61,8,-1.39,14
PNC,TFC,US_BANKS,2025-10-22,2025-10-22,2025-11-04,-1.961,-0.2772,0.00657698,6.58,8,-1.42,9
SCCO,CLF,MINING,2025-10-28,2025-10-30,2025-11-13,3.0258,0.447,0.00656879,6.57,8,-1.43,12
BAC,USB,US_BANKS,2025-06-13,2025-06-20,2025-07-07,2.8325,0.3766,0.00656436,6.56,8,-1.44,14
GOLD,AA,MINING,2025-11-28,2025-12-03,2025-12-29,2.6558,0.3137,0.00653878,6.54,8,-1.46,20
GILD,VRTX,PHARMA,2025-12-03,2025-12-03,2025-12-19,-2.5308,-0.3259,0.00653313,6.53,8,-1.47,12
SNOW,NOW,TECH,2025-12-04,2025-12-05,2025-12-18,-2.5312,-0.4467,0.00648713,6.49,8,-1.51,10
SO,ES,INFRA,2025-09-19,2025-09-19,2025-10-09,-3.0271,-0.4065,0.00648242,6.48,8,-1.52,14
C,USB,US_BANKS,2025-10-27,2025-10-28,2025-11-07,2.0685,0.4566,0.00647335,6.47,8,-1.53,9
XOM,OXY,ENERGY,2025-05-20,2025-05-22,2025-06-06,-2.1372,-0.3601,0.00645773,6.46,8,-1.54,12
SNOW,DDOG,TECH,2025-05-23,2025-05-23,2025-06-13,2.6034,0.3838,0.00644804,6.45,8,-1.55,14
DDOG,NOW,TECH,2025-10-02,2025-10-02,2025-10-16,2.5332,0.3163,0.00642703,6.43,8,-1.57,10
MS,TFC,US_BANKS,2025-07-29,2025-07-30,2025-08-15,2.8658,0.1851,0.00639623,6.4,8,-1.6,13
MRK,REGN,PHARMA,2026-02-02,2026-02-05,2026-02-26,2.4234,0.2382,0.00639912,6.4,8,-1.6,17
SCHW,PNC,US_BANKS,2025-07-17,2025-07-18,2025-09-04,3.3215,-0.0107,0.00639017,6.39,8,-1.61,34
XOM,DVN,ENERGY,2025-05-20,2025-05-22,2025-06-06,-1.9653,-0.3807,0.00636481,6.36,8,-1.64,12
CVX,SLB,ENERGY,2025-12-05,2025-12-08,2025-12-22,-1.9895,-0.297,0.00636366,6.36,8,-1.64,11
RTX,TDG,DEFENSE,2025-12-10,2025-12-12,2025-12-31,2.5997,0.1313,0.00634366,6.34,8,-1.66,14
DUK,XEL,INFRA,2025-07-17,2025-07-17,2025-07-21,-1.6256,-0.3878,0.00633155,6.33,8,-1.67,2
NEE,SO,INFRA,2025-11-07,2025-11-10,2025-12-04,2.5589,0.2965,0.00628165,6.28,8,-1.72,18
MPC,VLO,ENERGY,2025-09-04,2025-09-09,2025-09-29,-2.414,-0.0676,0.00625443,6.25,8,-1.75,17
ABBV,GILD,PHARMA,2026-01-20,2026-01-20,2026-02-02,-2.1173,-0.4476,0.00624766,6.25,8,-1.75,9
SCHW,PNC,US_BANKS,2025-12-18,2025-12-22,2026-01-08,2.7533,0.4093,0.00623706,6.24,8,-1.76,13
KLAC,ON,SEMIS,2025-10-24,2025-10-27,2025-11-11,1.9134,0.458,0.00623363,6.23,8,-1.77,12
BAC,GS,US_BANKS,2026-01-13,2026-01-14,2026-01-29,-3.2088,-0.4141,0.00621234,6.21,8,-1.79,11
DUK,VST,INFRA,2025-05-12,2025-05-12,2025-05-30,-3.4443,-0.1234,0.00618772,6.19,8,-1.81,13
DVN,MPC,ENERGY,2025-09-22,2025-09-22,2025-10-07,-2.1047,-0.4846,0.00614857,6.15,8,-1.85,11
HAL,SLB,ENERGY,2025-07-18,2025-07-18,2025-08-12,2.5254,0.4661,0.00614268,6.14,8,-1.86,17
FANG,MPC,ENERGY,2025-07-24,2025-07-28,2025-08-11,2.4993,0.3604,0.00613977,6.14,8,-1.86,12
NEM,BHP,MINING,2025-12-09,2025-12-11,2025-12-29,2.5862,0.4321,0.00612396,6.12,8,-1.88,13
NEM,SCCO,MINING,2025-12-09,2025-12-11,2025-12-29,2.6245,0.4575,0.00611787,6.12,8,-1.88,13
SO,ES,INFRA,2025-06-20,2025-06-23,2025-07-08,2.1188,0.3766,0.0060984,6.1,8,-1.9,11
XOM,SLB,ENERGY,2026-03-12,2026-03-12,2026-04-01,2.6725,-0.0145,0.0060722,6.07,8,-1.93,14
BAC,WFC,US_BANKS,2026-01-12,2026-01-14,2026-01-30,-2.5674,-0.4639,0.0060501,6.05,8,-1.95,13
GS,C,US_BANKS,2026-03-11,2026-03-11,2026-03-27,-1.9364,-0.1561,0.00605133,6.05,8,-1.95,12
DVN,MPC,ENERGY,2025-10-17,2025-10-17,2025-11-05,-2.7106,0.2545,0.00604159,6.04,8,-1.96,13
GS,C,US_BANKS,2025-07-15,2025-07-15,2025-07-29,-3.8406,-0.4714,0.00603691,6.04,8,-1.96,10
SLB,MPC,ENERGY,2025-09-15,2025-09-22,2025-10-16,-2.404,0.206,0.00596118,5.96,8,-2.04,23
NET,WDAY,TECH,2025-07-31,2025-07-31,2025-08-14,2.663,0.3182,0.0058647,5.86,8,-2.14,10
JPM,WFC,US_BANKS,2025-05-14,2025-05-15,2025-06-03,2.6256,0.4114,0.00584592,5.85,8,-2.15,13
BHP,VALE,MINING,2026-02-17,2026-02-17,2026-03-06,2.8,0.1376,0.00580105,5.8,8,-2.2,13
GS,PNC,US_BANKS,2025-07-29,2025-07-29,2025-08-18,2.3523,0.2469,0.00578917,5.79,8,-2.21,14
RTX,HWM,DEFENSE,2025-12-10,2025-12-15,2026-01-07,2.6335,0.4024,0.00576362,5.76,8,-2.24,18
GLD,SLV,COMMODITY,2025-06-06,2025-06-06,2025-07-01,-3.0648,-0.0611,0.00570888,5.71,8,-2.29,16
BHP,VALE,MINING,2025-06-13,2025-06-16,2025-07-03,-2.5727,-0.4328,0.00570923,5.71,8,-2.29,13
TECK,AA,MINING,2025-07-25,2025-07-25,2025-08-25,-2.8333,0.1592,0.00569729,5.7,8,-2.3,21
NOC,LHX,DEFENSE,2025-10-29,2025-10-30,2025-11-18,-2.5769,-0.3547,0.00569144,5.69,8,-2.31,14
DUK,SO,INFRA,2025-10-17,2025-10-20,2025-10-30,2.4357,0.2595,0.00568959,5.69,8,-2.31,9
OXY,MPC,ENERGY,2025-05-14,2025-05-15,2025-06-03,-1.7593,-0.2089,0.00567418,5.67,8,-2.33,13
SO,VST,INFRA,2025-11-04,2025-11-05,2025-11-26,-2.0787,-0.4483,0.00566518,5.67,8,-2.33,16
GD,LHX,DEFENSE,2025-08-27,2025-08-27,2025-09-10,1.9329,0.4177,0.00564572,5.65,8,-2.35,9
CVX,DVN,ENERGY,2025-11-20,2025-11-20,2025-12-04,-2.5197,-0.4356,0.00561392,5.61,8,-2.39,9
F,TM,AUTOS,2025-12-18,2025-12-18,2026-01-13,-2.3422,-0.383,0.00560781,5.61,8,-2.39,16
HAL,OXY,ENERGY,2025-09-23,2025-09-23,2025-10-10,3.3946,0.4784,0.0055827,5.58,8,-2.42,13
ESLT,KTOS,DEFENSE,2025-11-05,2025-11-06,2025-11-24,2.8246,0.3703,0.00555674,5.56,8,-2.44,13
JPM,C,US_BANKS,2025-12-04,2025-12-09,2026-01-12,-3.0287,0.0053,0.00554783,5.55,8,-2.45,25
XOM,HAL,ENERGY,2025-08-04,2025-08-04,2025-08-19,-1.8421,-0.3459,0.00552244,5.52,8,-2.48,11
CRWD,FTNT,TECH,2025-07-14,2025-07-15,2025-08-14,-2.1879,0.2234,0.00549524,5.5,8,-2.5,23
SNOW,NOW,TECH,2025-10-01,2025-10-02,2025-10-22,3.1482,0.1732,0.00548284,5.48,8,-2.52,15
ZS,CRM,TECH,2025-07-10,2025-07-11,2025-08-04,-2.7542,-0.0359,0.00544537,5.45,8,-2.55,17
SNOW,MDB,TECH,2025-10-01,2025-10-02,2025-10-22,2.9832,0.3489,0.00540867,5.41,8,-2.59,15
QCOM,NXPI,SEMIS,2025-09-11,2025-09-12,2025-09-29,2.2676,0.1092,0.00540051,5.4,8,-2.6,12
AA,CLF,MINING,2025-05-12,2025-05-12,2025-05-30,2.853,0.3119,0.00540412,5.4,8,-2.6,13
CVX,FANG,ENERGY,2026-03-11,2026-03-12,2026-04-01,2.9189,-0.3305,0.00536293,5.36,8,-2.64,15
RIO,VALE,MINING,2025-06-03,2025-06-04,2025-06-26,-2.4992,-0.0362,0.00536398,5.36,8,-2.64,16
PFE,REGN,PHARMA,2025-05-30,2025-05-30,2025-06-18,2.7982,0.4944,0.00532282,5.32,8,-2.68,13
NOC,GD,DEFENSE,2025-09-12,2025-09-12,2025-09-23,-1.708,-0.4956,0.00531182,5.31,8,-2.69,7
BAC,MS,US_BANKS,2026-01-09,2026-01-14,2026-01-29,-3.313,-0.3321,0.00527857,5.28,8,-2.72,13
AMAT,ADI,SEMIS,2025-05-19,2025-05-19,2025-06-04,-1.987,-0.4854,0.0052651,5.27,8,-2.73,11
BHP,RIO,MINING,2025-05-30,2025-06-04,2025-06-20,2.3502,0.1986,0.00527252,5.27,8,-2.73,14
BWA,ALV,AUTOS,2025-07-01,2025-07-02,2025-07-29,2.2927,-0.0547,0.00524141,5.24,8,-2.76,19
SO,ES,INFRA,2025-08-28,2025-08-28,2025-09-04,-1.6398,-0.4491,0.00524103,5.24,8,-2.76,4
AMGN,REGN,PHARMA,2026-03-16,2026-03-18,2026-04-09,-2.7193,0.1976,0.00522576,5.23,8,-2.77,17
LMT,RTX,DEFENSE,2025-06-16,2025-06-16,2025-07-07,-2.18,-0.1533,0.00522234,5.22,8,-2.78,13
TSM,ADI,SEMIS,2025-07-15,2025-07-17,2025-08-06,2.6037,0.3171,0.00522423,5.22,8,-2.78,16
BAC,SCHW,US_BANKS,2025-10-24,2025-10-27,2025-11-13,1.9197,-0.0627,0.00522342,5.22,8,-2.78,14
COP,FANG,ENERGY,2025-08-11,2025-08-11,2025-08-27,2.2529,0.3838,0.00521112,5.21,8,-2.79,12
SCHW,PNC,US_BANKS,2025-06-30,2025-06-30,2025-07-11,2.0332,0.4748,0.00514024,5.14,8,-2.86,8
LMT,LDOS,DEFENSE,2025-06-24,2025-06-25,2025-07-15,-2.3326,-0.134,0.00510987,5.11,8,-2.89,14
DHT,INSW,SHIPPING,2025-09-30,2025-10-02,2025-10-15,-2.0789,-0.3925,0.00509703,5.1,8,-2.9,11
SLB,EOG,ENERGY,2025-07-30,2025-07-30,2025-08-18,-2.1945,-0.2876,0.00507299,5.07,8,-2.93,13
MRVL,ADI,SEMIS,2026-03-06,2026-03-06,2026-03-30,3.3636,0.1674,0.00504746,5.05,8,-2.95,16
DHT,TRMD,SHIPPING,2025-10-01,2025-10-02,2025-10-15,-2.0309,-0.4079,0.00499485,4.99,8,-3.01,10
AVGO,MRVL,SEMIS,2025-08-06,2025-08-06,2025-08-21,2.1802,0.4478,0.00498144,4.98,8,-3.02,11
ORCL,DDOG,TECH,2026-01-21,2026-01-27,2026-02-09,-2.1165,-0.4283,0.00497737,4.98,8,-3.02,13
GLD,SLV,COMMODITY,2025-09-26,2025-09-26,2025-10-17,-2.7685,-0.1992,0.00496435,4.96,8,-3.04,15
BAC,TFC,US_BANKS,2026-01-14,2026-01-14,2026-02-09,-3.2499,0.1686,0.00494886,4.95,8,-3.05,17
NEE,ES,INFRA,2026-01-28,2026-01-29,2026-02-13,2.7773,0.4416,0.00491394,4.91,8,-3.09,12
RIO,TECK,MINING,2025-12-10,2025-12-10,2025-12-31,3.3856,0.2724,0.00484008,4.84,8,-3.16,14
LRCX,AMAT,SEMIS,2025-10-24,2025-10-27,2025-11-13,2.2529,0.3358,0.00482673,4.83,8,-3.17,14
JPM,MS,US_BANKS,2025-06-16,2025-06-23,2025-07-07,1.9605,0.3352,0.00482883,4.83,8,-3.17,13
XOM,FANG,ENERGY,2025-05-20,2025-05-22,2025-06-06,-2.2009,-0.4191,0.00479544,4.8,8,-3.2,12
